date,product,region,quantity,price,revenue,cost,profit
2024-09-19,Gamma Jacket,North,33,182.25,6014.25,3582.89,2431.36
2024-09-19,Gamma Jacket,South,26,176.25,4582.5,2759.21,1823.29
2024-09-19,Gamma Jacket,East,19,179.55,3411.45,1898.41,1513.04
2024-09-19,Gamma Jacket,West,20,196.74,3934.8,2341.99,1592.81
2024-09-19,Delta Shoes,North,31,202.63,6281.53,3479.77,2801.76
2024-09-19,Delta Shoes,South,25,217.45,5436.25,3178.43,2257.82
2024-09-19,Delta Shoes,East,31,215.01,6665.31,4236.0,2429.31
2024-09-19,Delta Shoes,West,30,201.68,6050.4,3627.61,2422.79
2024-09-19,Epsilon Hat,North,10,76.08,760.8,407.51,353.29
2024-09-19,Epsilon Hat,South,12,76.0,912.0,561.11,350.89
2024-09-19,Epsilon Hat,East,10,80.68,806.8,486.15,320.65
2024-09-19,Epsilon Hat,West,9,88.98,800.82,517.0,283.82
2024-09-20,Alpha Shirt,North,32,197.72,6327.04,3824.71,2502.33
2024-09-20,Alpha Shirt,South,19,215.19,4088.61,2480.66,1607.95
2024-09-20,Alpha Shirt,East,17,211.7,3598.9,2154.38,1444.52
2024-09-20,Alpha Shirt,West,20,198.38,3967.6,2241.33,1726.27
2024-09-20,Beta Jeans,North,25,147.05,3676.25,2231.79,1444.46
2024-09-20,Beta Jeans,South,19,149.21,2834.99,1701.46,1133.53
2024-09-20,Beta Jeans,East,27,146.7,3960.9,2334.75,1626.15
2024-09-20,Beta Jeans,West,22,149.46,3288.12,2031.94,1256.18
2024-09-20,Gamma Jacket,North,20,172.47,3449.4,2141.24,1308.16
2024-09-20,Gamma Jacket,South,25,180.75,4518.75,2582.73,1936.02
2024-09-20,Gamma Jacket,East,22,179.02,3938.44,2451.39,1487.05
2024-09-20,Gamma Jacket,West,23,164.87,3792.01,2357.81,1434.2
2024-09-20,Delta Shoes,North,29,217.0,6293.0,3851.51,2441.49
2024-09-20,Delta Shoes,South,29,234.46,6799.34,3848.63,2950.71
2024-09-20,Delta Shoes,East,34,227.68,7741.12,4517.61,3223.51
2024-09-20,Delta Shoes,West,22,211.81,4659.82,2868.45,1791.37
2024-09-20,Epsilon Hat,North,14,75.63,1058.82,630.3,428.52
2024-09-20,Epsilon Hat,South,12,80.38,964.56,634.21,330.35
2024-09-20,Epsilon Hat,East,14,78.57,1099.98,652.2,447.78
2024-09-20,Epsilon Hat,West,8,71.92,575.36,333.53,241.83
2024-09-21,Alpha Shirt,North,24,207.43,4978.32,2868.84,2109.48
2024-09-21,Alpha Shirt,South,28,205.05,5741.4,3493.57,2247.83
2024-09-21,Alpha Shirt,East,35,195.0,6825.0,3949.08,2875.92
2024-09-21,Alpha Shirt,West,26,193.14,5021.64,3311.8,1709.84
2024-09-21,Beta Jeans,North,23,155.29,3571.67,2199.87,1371.8
2024-09-21,Beta Jeans,South,11,141.16,1552.76,951.35,601.41
2024-09-21,Beta Jeans,East,19,151.14,2871.66,1609.49,1262.17
2024-09-21,Beta Jeans,West,15,141.3,2119.5,1277.98,841.52
2024-09-21,Gamma Jacket,North,32,186.9,5980.8,3431.67,2549.13
2024-09-21,Gamma Jacket,South,22,173.6,3819.2,2354.77,1464.43
2024-09-21,Gamma Jacket,East,24,178.93,4294.32,2546.56,1747.76
2024-09-21,Gamma Jacket,West,25,190.24,4756.0,2782.45,1973.55
2024-09-21,Delta Shoes,North,21,207.34,4354.14,2630.01,1724.13
2024-09-21,Delta Shoes,South,29,207.72,6023.88,3728.6,2295.28
2024-09-21,Delta Shoes,East,34,216.27,7353.18,4339.36,3013.82
2024-09-21,Delta Shoes,West,19,222.97,4236.43,2810.71,1425.72
2024-09-21,Epsilon Hat,North,11,80.94,890.34,520.51,369.83
2024-09-21,Epsilon Hat,South,14,77.96,1091.44,625.79,465.65
2024-09-21,Epsilon Hat,East,9,83.53,751.77,446.52,305.25
2024-09-21,Epsilon Hat,West,9,79.1,711.9,392.33,319.57
2024-09-22,Alpha Shirt,North,20,196.52,3930.4,2414.06,1516.34
2024-09-22,Alpha Shirt,South,31,189.22,5865.82,3468.0,2397.82
2024-09-22,Alpha Shirt,East,28,176.98,4955.44,2725.11,2230.33
2024-09-22,Alpha Shirt,West,30,195.68,5870.4,3636.53,2233.87
2024-09-22,Beta Jeans,North,14,150.62,2108.68,1301.83,806.85
2024-09-22,Beta Jeans,South,22,156.82,3450.04,2006.38,1443.66
2024-09-22,Beta Jeans,East,28,153.62,4301.36,2657.56,1643.8
2024-09-22,Beta Jeans,West,20,137.23,2744.6,1584.93,1159.67
2024-09-22,Gamma Jacket,North,21,176.72,3711.12,2007.42,1703.7
2024-09-22,Gamma Jacket,South,15,168.84,2532.6,1619.03,913.57
2024-09-22,Gamma Jacket,East,23,190.25,4375.75,2613.32,1762.43
2024-09-22,Gamma Jacket,West,29,186.42,5406.18,3383.69,2022.49
2024-09-22,Delta Shoes,North,30,221.85,6655.5,3788.82,2866.68
2024-09-22,Delta Shoes,South,17,205.95,3501.15,2152.99,1348.16
2024-09-22,Delta Shoes,East,23,226.37,5206.51,3269.92,1936.59
2024-09-22,Delta Shoes,West,28,236.7,6627.6,3795.35,2832.25
2024-09-22,Epsilon Hat,North,10,79.72,797.2,444.97,352.23
2024-09-22,Epsilon Hat,South,9,83.54,751.86,503.91,247.95
2024-09-22,Epsilon Hat,East,10,78.57,785.7,448.22,337.48
2024-09-22,Epsilon Hat,West,8,79.05,632.4,388.87,243.53
2024-09-23,Alpha Shirt,North,14,191.68,2683.52,1527.58,1155.94
2024-09-23,Alpha Shirt,South,27,197.59,5334.93,3019.22,2315.71
2024-09-23,Alpha Shirt,East,23,193.88,4459.24,2826.13,1633.11
2024-09-23,Alpha Shirt,West,30,215.61,6468.3,3913.67,2554.63
2024-09-23,Beta Jeans,North,18,149.67,2694.06,1756.07,937.99
2024-09-23,Beta Jeans,South,25,137.01,3425.25,2169.79,1255.46
2024-09-23,Beta Jeans,East,8,136.93,1095.44,683.94,411.5
2024-09-23,Beta Jeans,West,22,155.05,3411.1,2105.35,1305.75
2024-09-23,Gamma Jacket,North,25,205.34,5133.5,3389.87,1743.63
2024-09-23,Gamma Jacket,South,22,169.3,3724.6,2166.65,1557.95
2024-09-23,Gamma Jacket,East,30,184.8,5544.0,3040.2,2503.8
2024-09-23,Gamma Jacket,West,36,188.54,6787.44,4159.65,2627.79
2024-09-23,Delta Shoes,North,25,222.99,5574.75,3777.11,1797.64
2024-09-23,Delta Shoes,South,31,233.28,7231.68,4418.14,2813.54
2024-09-23,Delta Shoes,East,29,220.78,6402.62,4024.13,2378.49
2024-09-23,Delta Shoes,West,27,204.93,5533.11,3448.72,2084.39
2024-09-23,Epsilon Hat,North,9,80.59,725.31,459.01,266.3
2024-09-23,Epsilon Hat,South,8,76.49,611.92,375.13,236.79
2024-09-23,Epsilon Hat,East,12,78.9,946.8,588.17,358.63
2024-09-23,Epsilon Hat,West,9,79.54,715.86,426.33,289.53
2024-09-24,Alpha Shirt,North,21,199.7,4193.7,2705.5,1488.2
2024-09-24,Alpha Shirt,South,26,185.42,4820.92,2693.88,2127.04
2024-09-24,Alpha Shirt,East,30,180.55,5416.5,3363.61,2052.89
2024-09-24,Alpha Shirt,West,21,208.89,4386.69,2728.39,1658.3
2024-09-24,Beta Jeans,North,17,149.26,2537.42,1574.84,962.58
2024-09-24,Beta Jeans,South,13,159.45,2072.85,1326.15,746.7
2024-09-24,Beta Jeans,East,15,156.68,2350.2,1361.23,988.97
2024-09-24,Beta Jeans,West,16,147.85,2365.6,1488.81,876.79
2024-09-24,Gamma Jacket,North,20,183.39,3667.8,2002.82,1664.98
2024-09-24,Gamma Jacket,South,29,187.78,5445.62,3259.26,2186.36
2024-09-24,Gamma Jacket,East,27,192.34,5193.18,3101.17,2092.01
2024-09-24,Gamma Jacket,West,28,190.18,5325.04,3415.28,1909.76
2024-09-24,Delta Shoes,North,24,201.63,4839.12,3184.86,1654.26
2024-09-24,Delta Shoes,South,27,222.1,5996.7,3558.3,2438.4
2024-09-24,Delta Shoes,East,23,215.67,4960.41,3106.24,1854.17
2024-09-24,Delta Shoes,West,29,213.97,6205.13,4023.78,2181.35
2024-09-24,Epsilon Hat,North,6,85.81,514.86,309.25,205.61
2024-09-24,Epsilon Hat,South,15,77.58,1163.7,748.75,414.95
2024-09-24,Epsilon Hat,East,8,82.31,658.48,382.42,276.06
2024-09-24,Epsilon Hat,West,5,78.27,391.35,220.06,171.29
2024-09-25,Alpha Shirt,North,22,203.13,4468.86,2453.18,2015.68
2024-09-25,Alpha Shirt,South,20,194.76,3895.2,2222.35,1672.85
2024-09-25,Alpha Shirt,East,14,204.93,2869.02,1669.61,1199.41
2024-09-25,Alpha Shirt,West,20,216.26,4325.2,2601.82,1723.38
2024-09-25,Beta Jeans,North,18,156.92,2824.56,1629.23,1195.33
2024-09-25,Beta Jeans,South,18,165.53,2979.54,1664.88,1314.66
2024-09-25,Beta Jeans,East,25,155.52,3888.0,2260.27,1627.73
2024-09-25,Beta Jeans,West,20,146.87,2937.4,1812.79,1124.61
2024-09-25,Gamma Jacket,North,25,187.78,4694.5,2801.46,1893.04
2024-09-25,Gamma Jacket,South,25,184.2,4605.0,2663.38,1941.62
2024-09-25,Gamma Jacket,East,20,190.59,3811.8,2530.02,1281.78
2024-09-25,Gamma Jacket,West,19,162.1,3079.9,1973.97,1105.93
2024-09-25,Delta Shoes,North,17,232.81,3957.77,2304.56,1653.21
2024-09-25,Delta Shoes,South,28,222.72,6236.16,4046.51,2189.65
2024-09-25,Delta Shoes,East,22,217.78,4791.16,2701.8,2089.36
2024-09-25,Delta Shoes,West,32,219.9,7036.8,4027.0,3009.8
2024-09-25,Epsilon Hat,North,10,79.08,790.8,429.42,361.38
2024-09-25,Epsilon Hat,South,10,82.18,821.8,489.38,332.42
2024-09-25,Epsilon Hat,East,9,79.35,714.15,458.59,255.56
2024-09-25,Epsilon Hat,West,10,88.09,880.9,526.37,354.53
2024-09-26,Alpha Shirt,North,40,194.94,7797.6,4708.26,3089.34
2024-09-26,Alpha Shirt,South,20,204.87,4097.4,2718.38,1379.02
2024-09-26,Alpha Shirt,East,29,204.8,5939.2,3385.73,2553.47
2024-09-26,Alpha Shirt,West,27,195.72,5284.44,2941.32,2343.12
2024-09-26,Beta Jeans,North,25,154.35,3858.75,2218.85,1639.9
2024-09-26,Beta Jeans,South,17,149.9,2548.3,1459.47,1088.83
2024-09-26,Beta Jeans,East,20,138.7,2774.0,1782.96,991.04
2024-09-26,Beta Jeans,West,14,155.09,2171.26,1305.55,865.71
2024-09-26,Gamma Jacket,North,25,181.77,4544.25,2684.77,1859.48
2024-09-26,Gamma Jacket,South,21,167.4,3515.4,1909.3,1606.1
2024-09-26,Gamma Jacket,East,25,176.73,4418.25,2548.62,1869.63
2024-09-26,Gamma Jacket,West,29,185.7,5385.3,3257.35,2127.95
2024-09-26,Delta Shoes,North,24,218.54,5244.96,3006.21,2238.75
2024-09-26,Delta Shoes,South,20,224.02,4480.4,2752.51,1727.89
2024-09-26,Delta Shoes,East,29,222.52,6453.08,3710.06,2743.02
2024-09-26,Delta Shoes,West,21,201.25,4226.25,2502.13,1724.12
2024-09-26,Epsilon Hat,North,14,76.15,1066.1,729.64,336.46
2024-09-26,Epsilon Hat,South,10,77.73,777.3,484.52,292.78
2024-09-26,Epsilon Hat,East,6,72.67,436.02,269.12,166.9
2024-09-26,Epsilon Hat,West,6,82.6,495.6,302.46,193.14
2024-09-27,Alpha Shirt,North,18,207.78,3740.04,2232.69,1507.35
2024-09-27,Alpha Shirt,South,25,198.65,4966.25,3035.0,1931.25
2024-09-27,Alpha Shirt,East,28,199.52,5586.56,3289.3,2297.26
2024-09-27,Alpha Shirt,West,28,182.16,5100.48,3321.21,1779.27
2024-09-27,Beta Jeans,North,16,159.23,2547.68,1570.51,977.17
2024-09-27,Beta Jeans,South,16,154.14,2466.24,1374.92,1091.32
2024-09-27,Beta Jeans,East,10,147.84,1478.4,856.49,621.91
2024-09-27,Beta Jeans,West,23,139.25,3202.75,1960.92,1241.83
2024-09-27,Gamma Jacket,North,26,183.85,4780.1,2666.62,2113.48
2024-09-27,Gamma Jacket,South,16,182.04,2912.64,1631.51,1281.13
2024-09-27,Gamma Jacket,East,21,172.73,3627.33,2058.66,1568.67
2024-09-27,Gamma Jacket,West,17,178.34,3031.78,1760.72,1271.06
2024-09-27,Delta Shoes,North,27,205.67,5553.09,3026.65,2526.44
2024-09-27,Delta Shoes,South,23,236.03,5428.69,3488.1,1940.59
2024-09-27,Delta Shoes,East,24,243.34,5840.16,3091.94,2748.22
2024-09-27,Delta Shoes,West,32,228.3,7305.6,4224.43,3081.17
2024-09-27,Epsilon Hat,North,9,79.65,716.85,420.01,296.84
2024-09-27,Epsilon Hat,South,9,85.87,772.83,473.11,299.72
2024-09-27,Epsilon Hat,East,8,84.11,672.88,423.77,249.11
2024-09-27,Epsilon Hat,West,13,74.08,963.04,564.11,398.93
2024-09-28,Alpha Shirt,North,23,211.67,4868.41,2894.47,1973.94
2024-09-28,Alpha Shirt,South,30,180.47,5414.1,3219.61,2194.49
2024-09-28,Alpha Shirt,East,17,213.74,3633.58,2080.94,1552.64
2024-09-28,Alpha Shirt,West,24,211.11,5066.64,2989.93,2076.71
2024-09-28,Beta Jeans,North,15,158.95,2384.25,1545.91,838.34
2024-09-28,Beta Jeans,South,18,141.49,2546.82,1511.0,1035.82
2024-09-28,Beta Jeans,East,16,152.76,2444.16,1433.56,1010.6
2024-09-28,Beta Jeans,West,19,137.13,2605.47,1611.32,994.15
2024-09-28,Gamma Jacket,North,21,177.15,3720.15,2200.27,1519.88
2024-09-28,Gamma Jacket,South,23,179.2,4121.6,2457.12,1664.48
2024-09-28,Gamma Jacket,East,23,185.58,4268.34,2388.57,1879.77
2024-09-28,Gamma Jacket,West,26,194.22,5049.72,3004.63,2045.09
2024-09-28,Delta Shoes,North,31,234.92,7282.52,4183.8,3098.72
2024-09-28,Delta Shoes,South,22,204.42,4497.24,2813.4,1683.84
2024-09-28,Delta Shoes,East,25,219.88,5497.0,3572.32,1924.68
2024-09-28,Delta Shoes,West,36,223.03,8029.08,5203.8,2825.28
2024-09-28,Epsilon Hat,North,14,85.26,1193.64,713.58,480.06
2024-09-28,Epsilon Hat,South,14,82.16,1150.24,723.06,427.18
2024-09-28,Epsilon Hat,East,5,76.59,382.95,236.48,146.47
2024-09-28,Epsilon Hat,West,6,81.55,489.3,287.27,202.03
2024-09-29,Alpha Shirt,North,24,204.37,4904.88,3010.28,1894.6
2024-09-29,Alpha Shirt,South,16,200.53,3208.48,2046.96,1161.52
2024-09-29,Alpha Shirt,East,24,177.25,4254.0,2489.97,1764.03
2024-09-29,Alpha Shirt,West,23,218.2,5018.6,3417.15,1601.45
2024-09-29,Beta Jeans,North,20,151.51,3030.2,1849.55,1180.65
2024-09-29,Beta Jeans,South,13,139.72,1816.36,1157.16,659.2
2024-09-29,Beta Jeans,East,17,159.23,2706.91,1507.05,1199.86
2024-09-29,Beta Jeans,West,20,153.23,3064.6,1823.7,1240.9
2024-09-29,Gamma Jacket,North,21,190.84,4007.64,2499.34,1508.3
2024-09-29,Gamma Jacket,South,22,175.62,3863.64,2213.15,1650.49
2024-09-29,Gamma Jacket,East,26,176.65,4592.9,2838.33,1754.57
2024-09-29,Gamma Jacket,West,24,186.31,4471.44,2416.82,2054.62
2024-09-29,Delta Shoes,North,27,249.37,6732.99,3867.93,2865.06
2024-09-29,Delta Shoes,South,34,192.48,6544.32,4275.55,2268.77
2024-09-29,Delta Shoes,East,21,228.17,4791.57,2660.12,2131.45
2024-09-29,Delta Shoes,West,17,219.25,3727.25,2332.66,1394.59
2024-09-29,Epsilon Hat,North,15,83.28,1249.2,749.84,499.36
2024-09-29,Epsilon Hat,South,10,77.06,770.6,439.35,331.25
2024-09-29,Epsilon Hat,East,10,83.14,831.4,529.35,302.05
2024-09-29,Epsilon Hat,West,7,79.38,555.66,314.14,241.52
2024-09-30,Alpha Shirt,North,25,195.06,4876.5,3060.91,1815.59
2024-09-30,Alpha Shirt,South,13,199.61,2594.93,1640.38,954.55
2024-09-30,Alpha Shirt,East,22,188.77,4152.94,2502.85,1650.09
2024-09-30,Alpha Shirt,West,24,193.17,4636.08,2696.28,1939.8
2024-09-30,Beta Jeans,North,15,158.61,2379.15,1578.14,801.01
2024-09-30,Beta Jeans,South,19,158.15,3004.85,1739.54,1265.31
2024-09-30,Beta Jeans,East,13,142.47,1852.11,1054.77,797.34
2024-09-30,Beta Jeans,West,19,151.74,2883.06,1647.51,1235.55
2024-09-30,Gamma Jacket,North,19,184.79,3511.01,2064.41,1446.6
2024-09-30,Gamma Jacket,South,21,171.11,3593.31,2098.21,1495.1
2024-09-30,Gamma Jacket,East,24,166.44,3994.56,2505.27,1489.29
2024-09-30,Gamma Jacket,West,20,181.88,3637.6,2235.96,1401.64
2024-09-30,Delta Shoes,North,32,233.03,7456.96,4637.14,2819.82
2024-09-30,Delta Shoes,South,26,229.63,5970.38,3860.1,2110.28
2024-09-30,Delta Shoes,East,29,228.08,6614.32,3691.48,2922.84
2024-09-30,Delta Shoes,West,30,227.3,6819.0,4207.12,2611.88
2024-09-30,Epsilon Hat,North,8,77.41,619.28,355.14,264.14
2024-09-30,Epsilon Hat,South,17,79.03,1343.51,818.57,524.94
2024-09-30,Epsilon Hat,East,9,81.28,731.52,392.46,339.06
2024-09-30,Epsilon Hat,West,6,80.91,485.46,308.12,177.34
2024-10-01,Alpha Shirt,North,36,209.38,7537.68,4659.93,2877.75
2024-10-01,Alpha Shirt,South,22,202.8,4461.6,2675.65,1785.95
2024-10-01,Alpha Shirt,East,34,194.19,6602.46,3771.17,2831.29
2024-10-01,Alpha Shirt,West,20,173.45,3469.0,2087.19,1381.81
2024-10-01,Beta Jeans,North,20,164.61,3292.2,2008.03,1284.17
2024-10-01,Beta Jeans,South,14,145.67,2039.38,1221.37,818.01
2024-10-01,Beta Jeans,East,20,147.81,2956.2,1833.41,1122.79
2024-10-01,Beta Jeans,West,20,151.43,3028.6,1666.34,1362.26
2024-10-01,Gamma Jacket,North,21,178.28,3743.88,2152.68,1591.2
2024-10-01,Gamma Jacket,South,17,173.18,2944.06,1602.68,1341.38
2024-10-01,Gamma Jacket,East,31,180.63,5599.53,3421.01,2178.52
2024-10-01,Gamma Jacket,West,27,194.21,5243.67,2843.26,2400.41
2024-10-01,Delta Shoes,North,23,235.47,5415.81,3260.22,2155.59
2024-10-01,Delta Shoes,South,36,223.04,8029.44,4845.9,3183.54
2024-10-01,Delta Shoes,East,37,222.31,8225.47,5341.79,2883.68
2024-10-01,Delta Shoes,West,30,217.86,6535.8,3504.88,3030.92
2024-10-01,Epsilon Hat,North,7,78.55,549.85,328.89,220.96
2024-10-01,Epsilon Hat,South,17,76.31,1297.27,802.75,494.52
2024-10-01,Epsilon Hat,East,11,73.64,810.04,489.12,320.92
2024-10-01,Epsilon Hat,West,16,82.46,1319.36,775.34,544.02
2024-10-02,Alpha Shirt,North,30,208.41,6252.3,3601.55,2650.75
2024-10-02,Alpha Shirt,South,27,203.23,5487.21,3386.31,2100.9
2024-10-02,Alpha Shirt,East,34,216.0,7344.0,4743.59,2600.41
2024-10-02,Alpha Shirt,West,27,206.58,5577.66,3107.9,2469.76
2024-10-02,Beta Jeans,North,11,155.27,1707.97,1060.96,647.01
2024-10-02,Beta Jeans,South,15,145.69,2185.35,1299.75,885.6
2024-10-02,Beta Jeans,East,22,148.39,3264.58,2066.37,1198.21
2024-10-02,Beta Jeans,West,30,164.01,4920.3,3000.76,1919.54
2024-10-02,Gamma Jacket,North,31,168.92,5236.52,3107.45,2129.07
2024-10-02,Gamma Jacket,South,31,182.17,5647.27,3169.97,2477.3
2024-10-02,Gamma Jacket,East,21,182.17,3825.57,2146.5,1679.07
2024-10-02,Gamma Jacket,West,24,182.57,4381.68,2606.25,1775.43
2024-10-02,Delta Shoes,North,28,228.23,6390.44,3804.88,2585.56
2024-10-02,Delta Shoes,South,28,227.66,6374.48,3803.51,2570.97
2024-10-02,Delta Shoes,East,35,208.12,7284.2,4511.98,2772.22
2024-10-02,Delta Shoes,West,30,220.78,6623.4,3556.92,3066.48
2024-10-02,Epsilon Hat,North,16,72.88,1166.08,668.61,497.47
2024-10-02,Epsilon Hat,South,11,78.37,862.07,518.62,343.45
2024-10-02,Epsilon Hat,East,19,69.68,1323.92,820.22,503.7
2024-10-02,Epsilon Hat,West,9,74.62,671.58,385.61,285.97
2024-10-03,Alpha Shirt,North,23,188.45,4334.35,2675.65,1658.7
2024-10-03,Alpha Shirt,South,25,189.08,4727.0,2686.91,2040.09
2024-10-03,Alpha Shirt,East,29,198.17,5746.93,3319.34,2427.59
2024-10-03,Alpha Shirt,West,23,192.82,4434.86,2469.79,1965.07
2024-10-03,Beta Jeans,North,14,144.16,2018.24,1285.92,732.32
2024-10-03,Beta Jeans,South,15,159.61,2394.15,1338.9,1055.25
2024-10-03,Beta Jeans,East,16,150.53,2408.48,1488.96,919.52
2024-10-03,Beta Jeans,West,20,152.33,3046.6,1831.29,1215.31
2024-10-03,Gamma Jacket,North,17,168.82,2869.94,1788.43,1081.51
2024-10-03,Gamma Jacket,South,22,177.14,3897.08,2340.91,1556.17
2024-10-03,Gamma Jacket,East,20,189.26,3785.2,2263.59,1521.61
2024-10-03,Gamma Jacket,West,26,193.18,5022.68,2855.89,2166.79
2024-10-03,Delta Shoes,North,30,236.44,7093.2,4122.82,2970.38
2024-10-03,Delta Shoes,South,19,221.33,4205.27,2744.16,1461.11
2024-10-03,Delta Shoes,East,24,215.9,5181.6,3007.21,2174.39
2024-10-03,Delta Shoes,West,27,215.52,5819.04,3426.38,2392.66
2024-10-03,Epsilon Hat,North,11,82.27,904.97,549.3,355.67
2024-10-03,Epsilon Hat,South,10,68.94,689.4,422.8,266.6
2024-10-03,Epsilon Hat,East,11,72.08,792.88,493.47,299.41
2024-10-03,Epsilon Hat,West,8,76.09,608.72,335.86,272.86
2024-10-04,Alpha Shirt,North,17,186.7,3173.9,2130.94,1042.96
2024-10-04,Alpha Shirt,South,17,194.69,3309.73,1990.97,1318.76
2024-10-04,Alpha Shirt,East,27,219.08,5915.16,3425.57,2489.59
2024-10-04,Alpha Shirt,West,28,209.95,5878.6,3676.07,2202.53
2024-10-04,Beta Jeans,North,20,133.05,2661.0,1527.61,1133.39
2024-10-04,Beta Jeans,South,16,155.11,2481.76,1510.7,971.06
2024-10-04,Beta Jeans,East,27,143.68,3879.36,2425.37,1453.99
2024-10-04,Beta Jeans,West,24,147.72,3545.28,2176.92,1368.36
2024-10-04,Gamma Jacket,North,28,180.34,5049.52,2986.31,2063.21
2024-10-04,Gamma Jacket,South,26,162.92,4235.92,2580.81,1655.11
2024-10-04,Gamma Jacket,East,26,174.05,4525.3,2740.66,1784.64
2024-10-04,Gamma Jacket,West,17,179.95,3059.15,1712.37,1346.78
2024-10-04,Delta Shoes,North,31,224.75,6967.25,4047.21,2920.04
2024-10-04,Delta Shoes,South,26,220.55,5734.3,3239.45,2494.85
2024-10-04,Delta Shoes,East,34,217.98,7411.32,4729.4,2681.92
2024-10-04,Delta Shoes,West,22,214.26,4713.72,2774.57,1939.15
2024-10-04,Epsilon Hat,North,12,88.74,1064.88,621.06,443.82
2024-10-04,Epsilon Hat,South,10,81.29,812.9,494.1,318.8
2024-10-04,Epsilon Hat,East,11,70.27,772.97,468.63,304.34
2024-10-04,Epsilon Hat,West,7,80.26,561.82,332.16,229.66
2024-10-05,Alpha Shirt,North,35,198.46,6946.1,4137.74,2808.36
2024-10-05,Alpha Shirt,South,27,208.66,5633.82,3339.91,2293.91
2024-10-05,Alpha Shirt,East,37,222.7,8239.9,4896.28,3343.62
2024-10-05,Alpha Shirt,West,24,206.02,4944.48,3191.06,1753.42
2024-10-05,Beta Jeans,North,19,150.14,2852.66,1645.8,1206.86
2024-10-05,Beta Jeans,South,21,152.58,3204.18,1882.14,1322.04
2024-10-05,Beta Jeans,East,24,152.77,3666.48,2017.22,1649.26
2024-10-05,Beta Jeans,West,17,157.73,2681.41,1552.36,1129.05
2024-10-05,Gamma Jacket,North,25,187.15,4678.75,2748.44,1930.31
2024-10-05,Gamma Jacket,South,21,170.75,3585.75,2028.34,1557.41
2024-10-05,Gamma Jacket,East,26,175.31,4558.06,2704.03,1854.03
2024-10-05,Gamma Jacket,West,29,162.64,4716.56,2586.09,2130.47
2024-10-05,Delta Shoes,North,22,229.4,5046.8,2957.85,2088.95
2024-10-05,Delta Shoes,South,27,223.39,6031.53,3498.22,2533.31
2024-10-05,Delta Shoes,East,27,233.97,6317.19,3847.1,2470.09
2024-10-05,Delta Shoes,West,23,228.02,5244.46,3345.59,1898.87
2024-10-05,Epsilon Hat,North,12,74.05,888.6,516.7,371.9
2024-10-05,Epsilon Hat,South,4,81.96,327.84,188.37,139.47
2024-10-05,Epsilon Hat,East,11,75.27,827.97,513.06,314.91
2024-10-05,Epsilon Hat,West,10,83.51,835.1,518.83,316.27
2024-10-06,Alpha Shirt,North,27,208.04,5617.08,3718.18,1898.9
2024-10-06,Alpha Shirt,South,32,207.64,6644.48,3891.71,2752.77
2024-10-06,Alpha Shirt,East,21,202.57,4253.97,2525.42,1728.55
2024-10-06,Alpha Shirt,West,26,198.71,5166.46,2931.02,2235.44
2024-10-06,Beta Jeans,North,9,147.23,1325.07,772.02,553.05
2024-10-06,Beta Jeans,South,23,141.55,3255.65,1874.88,1380.77
2024-10-06,Beta Jeans,East,21,140.67,2954.07,1878.82,1075.25
2024-10-06,Beta Jeans,West,15,140.86,2112.9,1254.27,858.63
2024-10-06,Gamma Jacket,North,17,169.54,2882.18,1795.58,1086.6
2024-10-06,Gamma Jacket,South,30,179.88,5396.4,3359.53,2036.87
2024-10-06,Gamma Jacket,East,24,166.55,3997.2,2238.21,1758.99
2024-10-06,Gamma Jacket,West,28,176.4,4939.2,2993.94,1945.26
2024-10-06,Delta Shoes,North,28,239.43,6704.04,4088.0,2616.04
2024-10-06,Delta Shoes,South,26,190.3,4947.8,2979.03,1968.77
2024-10-06,Delta Shoes,East,29,220.49,6394.21,3485.8,2908.41
2024-10-06,Delta Shoes,West,24,206.55,4957.2,2758.51,2198.69
2024-10-06,Epsilon Hat,North,11,85.6,941.6,527.57,414.03
2024-10-06,Epsilon Hat,South,6,76.4,458.4,281.5,176.9
2024-10-06,Epsilon Hat,East,11,81.39,895.29,519.04,376.25
2024-10-06,Epsilon Hat,West,8,71.38,571.04,377.03,194.01
2024-10-07,Alpha Shirt,North,17,207.98,3535.66,2029.1,1506.56
2024-10-07,Alpha Shirt,South,32,188.98,6047.36,3539.16,2508.2
2024-10-07,Alpha Shirt,East,28,202.05,5657.4,3593.3,2064.1
2024-10-07,Alpha Shirt,West,24,204.11,4898.64,3001.12,1897.52
2024-10-07,Beta Jeans,North,22,141.82,3120.04,1696.4,1423.64
2024-10-07,Beta Jeans,South,21,153.1,3215.1,1874.2,1340.9
2024-10-07,Beta Jeans,East,13,149.2,1939.6,1123.39,816.21
2024-10-07,Beta Jeans,West,21,155.43,3264.03,1961.48,1302.55
2024-10-07,Gamma Jacket,North,24,181.45,4354.8,2387.13,1967.67
2024-10-07,Gamma Jacket,South,18,176.37,3174.66,1920.89,1253.77
2024-10-07,Gamma Jacket,East,26,189.47,4926.22,2825.12,2101.1
2024-10-07,Gamma Jacket,West,18,169.5,3051.0,1858.98,1192.02
2024-10-07,Delta Shoes,North,25,242.54,6063.5,3547.72,2515.78
2024-10-07,Delta Shoes,South,35,222.28,7779.8,4543.22,3236.58
2024-10-07,Delta Shoes,East,33,236.56,7806.48,4297.36,3509.12
2024-10-07,Delta Shoes,West,29,215.24,6241.96,3824.33,2417.63
