customer_id,join_date,segment,orders,clv,satisfaction,churn_flag
C04229,2023-01-13,Mid Value,4,457.46,2.95,0
C04230,2023-02-13,Mid Value,4,521.02,3.96,0
C04231,2024-01-11,High Value,3,1027.65,3.38,0
C04232,2024-12-07,Low Value,3,132.06,2.57,0
C04233,2023-09-07,Mid Value,3,345.46,4.92,0
C04234,2023-09-19,Low Value,2,56.61,4.23,1
C04235,2024-08-04,Mid Value,4,483.41,3.53,0
C04236,2024-07-14,Mid Value,2,159.87,4.65,0
C04237,2023-08-02,Mid Value,5,692.71,4.1,0
C04238,2024-06-02,High Value,4,2262.43,4.66,0
C04239,2024-12-16,Mid Value,5,678.52,4.17,0
C04240,2024-08-13,Low Value,2,120.37,3.79,0
C04241,2023-01-21,Mid Value,2,226.72,4.11,0
C04242,2024-10-11,Low Value,1,65.04,3.18,0
C04243,2024-09-08,Mid Value,4,468.51,3.89,0
C04244,2024-08-15,Low Value,1,50.58,3.22,0
C04245,2023-09-21,Low Value,4,242.43,3.52,0
C04246,2023-06-28,Mid Value,3,310.01,3.74,1
C04247,2023-09-26,High Value,10,3249.27,4.55,0
C04248,2023-09-09,Low Value,2,89.56,2.67,0
C04249,2024-02-19,Mid Value,6,734.19,2.6,0
C04250,2023-01-09,Mid Value,7,788.99,3.93,0
C04251,2024-05-09,Low Value,3,163.28,3.41,0
C04252,2023-11-16,Low Value,3,144.8,3.75,0
C04253,2024-03-27,Low Value,4,205.8,3.36,0
C04254,2023-11-04,Low Value,1,63.8,3.01,0
C04255,2024-09-25,Low Value,3,167.34,2.16,0
C04256,2023-10-11,Low Value,1,45.14,3.57,0
C04257,2024-01-28,Low Value,2,105.98,3.75,0
C04258,2023-07-21,Mid Value,6,851.5,3.66,1
C04259,2023-05-09,Mid Value,2,218.46,4.12,0
C04260,2024-01-19,Mid Value,5,696.47,4.71,0
C04261,2023-10-26,High Value,7,1986.31,4.47,0
C04262,2023-07-28,Low Value,1,51.17,3.87,1
C04263,2023-09-11,Mid Value,3,318.1,3.37,0
C04264,2023-06-27,Low Value,3,199.93,4.02,0
C04265,2023-11-16,Mid Value,4,483.21,4.98,0
C04266,2023-10-24,Low Value,5,241.87,2.81,1
C04267,2023-04-26,Mid Value,5,546.54,3.92,0
C04268,2023-12-26,High Value,4,1382.21,4.81,0
C04269,2023-12-14,Low Value,3,146.55,3.43,0
C04270,2023-12-19,Low Value,1,39.73,3.49,0
C04271,2024-12-18,Low Value,2,116.14,3.22,0
C04272,2023-11-11,High Value,4,1545.64,4.69,0
C04273,2024-07-09,Low Value,3,127.69,2.92,1
C04274,2023-12-13,Low Value,2,82.95,3.04,1
C04275,2024-02-15,Low Value,1,51.62,3.52,0
C04276,2024-07-25,Low Value,1,39.34,2.56,0
C04277,2024-12-02,Low Value,1,58.74,4.23,0
C04278,2023-01-19,Low Value,4,222.53,4.0,0
C04279,2024-11-03,Mid Value,3,498.86,3.0,0
C04280,2023-03-04,High Value,3,960.81,4.57,0
C04281,2023-08-01,Low Value,3,120.93,4.2,0
C04282,2024-10-01,Low Value,1,58.33,1.9,1
C04283,2023-08-12,Mid Value,1,152.6,4.52,0
C04284,2024-07-11,High Value,8,3021.3,4.99,0
C04285,2024-10-17,Low Value,4,187.29,3.82,0
C04286,2024-12-30,Mid Value,5,518.2,4.12,0
C04287,2024-12-29,Mid Value,9,956.34,3.76,0
C04288,2024-04-27,Low Value,1,47.55,3.56,0
C04289,2023-02-21,High Value,6,1835.22,3.42,0
C04290,2024-06-09,Mid Value,3,397.6,4.33,0
C04291,2023-07-01,Mid Value,4,521.48,4.58,0
C04292,2023-10-12,Mid Value,5,704.97,3.89,0
C04293,2023-01-29,Low Value,2,137.28,4.31,0
C04294,2023-03-09,Mid Value,2,246.67,4.02,0
C04295,2024-05-16,Mid Value,4,386.77,4.0,0
C04296,2023-09-07,Low Value,4,207.4,4.04,0
C04297,2024-01-16,Mid Value,4,545.71,4.55,0
C04298,2023-05-25,Low Value,4,169.46,3.7,0
C04299,2023-08-10,Low Value,1,56.74,3.61,0
C04300,2024-01-17,Mid Value,5,556.18,4.25,0
C04301,2023-04-17,High Value,4,1005.61,4.45,0
C04302,2023-07-20,Low Value,2,59.71,2.6,0
C04303,2023-12-10,Low Value,5,254.34,3.16,0
C04304,2024-08-08,Low Value,1,53.23,4.47,0
C04305,2023-04-30,Low Value,2,90.82,3.11,0
C04306,2023-04-28,Low Value,2,83.66,3.78,0
C04307,2023-11-05,Low Value,2,75.37,4.31,0
C04308,2024-08-06,Low Value,2,92.0,4.46,0
C04309,2024-03-08,High Value,8,3280.46,3.57,0
C04310,2024-07-22,High Value,6,1963.9,3.63,0
C04311,2024-06-26,Mid Value,1,114.36,4.02,0
C04312,2023-05-13,Low Value,2,126.42,1.96,0
C04313,2023-03-05,Low Value,1,47.07,4.0,0
C04314,2024-10-06,Low Value,5,250.41,2.92,0
C04315,2024-02-23,Mid Value,1,143.04,4.74,0
C04316,2023-05-14,Mid Value,8,1232.06,3.86,1
C04317,2023-08-14,Low Value,1,50.89,3.9,0
C04318,2023-10-14,Low Value,2,116.4,2.67,0
C04319,2023-07-02,High Value,4,1753.33,3.53,0
C04320,2023-10-29,Low Value,1,37.3,3.52,0
C04321,2023-09-19,Low Value,1,39.65,4.12,0
C04322,2023-03-25,Low Value,2,119.29,4.28,0
C04323,2024-09-14,Low Value,1,46.71,3.14,0
C04324,2024-07-13,Low Value,3,140.06,4.82,0
C04325,2024-01-21,Low Value,1,43.38,3.34,0
C04326,2024-09-07,Mid Value,1,163.48,4.9,0
C04327,2024-09-03,Mid Value,7,1085.66,3.66,0
C04328,2023-10-16,Low Value,6,292.22,3.33,0
C04329,2023-06-28,High Value,8,2746.22,3.72,0
C04330,2023-12-01,Low Value,5,280.05,4.09,1
C04331,2023-09-23,Low Value,4,189.2,4.42,0
C04332,2024-08-27,Low Value,2,107.49,4.8,0
C04333,2023-11-21,Mid Value,5,437.29,3.44,1
C04334,2023-10-23,Low Value,1,72.28,3.62,0
C04335,2024-07-29,Low Value,1,46.46,1.79,0
C04336,2023-05-09,Low Value,1,52.98,4.04,0
C04337,2024-09-08,Low Value,2,98.36,3.64,0
C04338,2023-10-25,Low Value,3,159.13,4.44,0
C04339,2023-07-04,Low Value,3,150.12,3.11,1
C04340,2024-09-02,Low Value,1,43.53,4.16,0
C04341,2024-11-06,Mid Value,3,303.79,5.0,0
C04342,2023-03-03,High Value,4,1394.92,2.9,0
C04343,2023-04-13,High Value,5,1266.96,3.24,0
C04344,2023-07-12,High Value,3,1140.44,3.65,0
C04345,2023-06-20,Low Value,3,194.76,3.21,0
C04346,2023-12-10,Low Value,2,135.72,4.33,0
C04347,2024-12-11,High Value,3,682.85,2.74,0
C04348,2024-10-26,Mid Value,3,405.06,4.03,0
C04349,2023-01-08,Low Value,1,57.99,3.27,0
C04350,2024-04-09,Low Value,4,193.96,3.43,0
C04351,2024-05-23,Low Value,2,78.0,3.31,0
C04352,2024-04-10,Low Value,2,84.27,4.02,0
C04353,2024-05-03,Mid Value,3,482.93,3.56,0
C04354,2024-06-23,Low Value,1,51.83,1.91,1
C04355,2024-03-28,Mid Value,4,559.96,2.33,0
C04356,2023-11-24,High Value,3,1104.79,4.3,0
C04357,2024-11-09,Low Value,3,150.16,3.83,0
C04358,2024-12-25,Mid Value,4,421.95,3.89,0
C04359,2024-10-31,Mid Value,8,1129.17,4.34,0
C04360,2023-01-01,High Value,9,2832.3,3.64,0
C04361,2024-09-22,High Value,5,1288.28,4.18,0
C04362,2024-10-27,Mid Value,9,1286.53,4.0,0
C04363,2024-12-10,Low Value,2,78.37,2.94,0
C04364,2024-12-13,Low Value,4,203.26,3.26,1
C04365,2023-08-11,Low Value,3,143.6,3.63,0
C04366,2024-08-18,High Value,4,1340.89,4.07,0
C04367,2024-05-13,Low Value,1,52.63,4.24,0
C04368,2023-07-05,Low Value,4,182.45,3.35,1
C04369,2023-04-20,Low Value,1,56.09,3.08,0
C04370,2023-12-29,High Value,6,2095.63,2.78,0
C04371,2024-06-24,Mid Value,7,821.29,2.17,0
C04372,2023-09-29,Mid Value,4,596.22,5.0,0
C04373,2024-11-10,Low Value,2,113.28,3.22,0
C04374,2023-10-29,Low Value,3,150.94,3.31,1
C04375,2023-01-17,Mid Value,3,359.48,3.66,0
C04376,2024-11-04,Low Value,3,144.3,2.86,1
C04377,2023-10-01,Mid Value,5,484.63,3.68,0
C04378,2024-08-22,Mid Value,6,885.66,4.51,0
C04379,2023-03-17,Low Value,2,101.89,3.15,0
C04380,2023-09-20,High Value,3,1224.1,2.76,0
C04381,2024-07-19,Low Value,1,28.12,3.23,0
C04382,2024-10-26,Mid Value,6,871.42,3.82,0
C04383,2024-01-08,Mid Value,1,141.06,3.54,0
C04384,2023-10-30,Low Value,2,126.87,3.28,0
C04385,2023-07-25,High Value,8,2025.57,4.58,0
C04386,2023-12-14,Mid Value,9,1154.04,4.78,0
C04387,2023-11-14,Low Value,1,50.19,3.63,1
C04388,2023-11-25,Mid Value,6,613.74,3.69,0
C04389,2024-05-17,Low Value,3,172.75,4.11,0
C04390,2023-05-26,Low Value,5,264.23,4.15,1
C04391,2024-06-28,Low Value,1,49.68,3.71,0
C04392,2024-08-15,Low Value,2,115.06,3.71,1
C04393,2024-02-10,Low Value,3,168.77,3.37,0
C04394,2024-11-28,Low Value,5,272.37,3.14,1
C04395,2023-05-13,Low Value,1,68.29,3.48,0
C04396,2023-02-12,Low Value,1,71.08,4.19,0
C04397,2023-09-10,High Value,5,1241.7,3.14,0
C04398,2023-11-24,Low Value,2,123.01,3.75,1
C04399,2024-04-05,Mid Value,4,547.71,3.57,0
C04400,2023-04-03,Mid Value,8,336.01,4.45,0
C04401,2023-05-20,Mid Value,1,177.34,4.47,0
C04402,2024-11-22,Low Value,3,197.26,2.48,0
C04403,2023-09-09,Low Value,3,196.6,4.2,1
C04404,2024-12-24,Low Value,1,53.05,3.9,0
C04405,2024-05-22,Low Value,1,50.69,3.59,1
C04406,2023-02-06,Mid Value,3,334.56,3.58,0
C04407,2024-06-30,Mid Value,2,123.96,3.95,0
C04408,2023-04-05,Mid Value,2,217.41,5.0,0
C04409,2023-12-20,Low Value,1,36.77,2.8,0
C04410,2024-01-03,Mid Value,3,263.43,4.77,0
C04411,2023-02-18,Mid Value,2,238.86,3.38,0
C04412,2024-06-09,Mid Value,9,1088.74,3.52,0
C04413,2023-06-28,Low Value,1,53.77,4.03,0
C04414,2023-07-31,Mid Value,4,480.63,4.83,0
C04415,2024-02-27,Low Value,4,185.84,3.48,0
C04416,2023-11-16,Mid Value,4,522.24,3.42,0
C04417,2024-03-26,Mid Value,3,226.87,4.2,0
C04418,2024-08-04,Mid Value,3,339.32,4.24,0
C04419,2024-11-15,Mid Value,3,445.56,4.49,0
C04420,2024-09-14,Low Value,1,56.57,4.08,0
C04421,2024-07-11,Low Value,1,46.14,4.22,0
C04422,2024-08-02,Mid Value,2,181.23,4.47,0
C04423,2023-09-28,Low Value,1,49.27,3.05,0
C04424,2023-08-01,Low Value,4,177.11,2.64,0
C04425,2023-02-23,Mid Value,7,877.9,3.59,0
C04426,2024-05-13,Low Value,1,54.9,3.84,0
C04427,2024-10-04,Low Value,1,52.46,3.1,0
C04428,2023-11-21,High Value,4,1376.11,4.05,0
C04429,2024-04-08,Mid Value,3,353.18,5.0,0
C04430,2024-04-17,Low Value,2,100.89,2.83,0
C04431,2024-04-06,Mid Value,3,400.07,4.37,0
C04432,2023-08-31,Mid Value,1,106.7,4.07,0
C04433,2023-09-12,Mid Value,2,210.2,4.85,0
C04434,2024-11-18,Mid Value,3,511.71,5.0,0
C04435,2023-06-13,Low Value,4,262.84,2.55,1
C04436,2023-05-22,Mid Value,2,215.24,5.0,0
C04437,2024-01-14,High Value,8,3040.16,3.33,0
C04438,2023-09-14,Low Value,3,160.56,3.63,0
C04439,2023-04-08,Low Value,4,226.51,3.37,0
C04440,2024-05-31,Low Value,3,140.29,2.84,0
C04441,2023-02-11,Low Value,1,59.84,4.36,1
C04442,2023-06-26,Low Value,2,99.05,2.19,0
C04443,2024-02-04,High Value,9,3653.46,3.86,0
C04444,2023-10-06,Low Value,1,41.59,4.06,0
C04445,2024-03-08,Low Value,1,43.85,3.22,0
C04446,2023-08-22,Low Value,1,48.88,3.08,0
C04447,2023-12-06,Low Value,3,123.11,4.46,1
C04448,2024-04-26,Low Value,4,185.24,3.44,0
C04449,2023-12-05,Mid Value,2,230.63,3.65,0
C04450,2024-07-20,Mid Value,3,493.19,3.48,0
C04451,2024-03-29,Mid Value,6,776.9,4.44,0
C04452,2023-02-01,Low Value,3,186.52,4.13,1
C04453,2024-04-19,High Value,7,2440.55,3.61,0
C04454,2023-08-05,Low Value,2,110.46,5.0,1
C04455,2024-05-08,Low Value,3,171.98,3.93,0
C04456,2024-08-18,Mid Value,3,372.43,3.59,0
C04457,2023-07-16,Low Value,1,32.67,3.36,0
C04458,2024-12-12,Mid Value,4,513.81,4.34,0
C04459,2023-04-21,Mid Value,6,658.48,2.83,0
C04460,2024-08-02,High Value,6,2144.5,3.65,0
C04461,2023-08-30,Low Value,2,123.74,3.39,0
C04462,2023-03-18,Mid Value,3,292.99,3.16,1
C04463,2024-03-21,Low Value,1,41.95,3.87,0
C04464,2023-03-30,Mid Value,4,423.73,3.86,0
C04465,2023-02-26,Low Value,2,112.38,2.93,0
C04466,2024-10-14,High Value,2,803.56,4.33,0
C04467,2023-09-23,Low Value,2,124.96,3.43,0
C04468,2024-02-10,Low Value,3,178.5,4.0,0
C04469,2024-07-28,High Value,4,1392.5,4.59,0
C04470,2024-03-12,Low Value,5,261.01,4.05,1
C04471,2024-03-22,Mid Value,4,421.52,4.48,0
C04472,2023-12-13,High Value,2,784.43,3.48,0
C04473,2024-11-16,Mid Value,1,126.0,5.0,0
C04474,2024-03-04,Low Value,1,52.83,2.13,1
C04475,2023-02-27,Low Value,2,92.93,4.29,0
C04476,2023-06-16,Mid Value,2,273.29,5.0,0
C04477,2023-03-19,Low Value,6,197.33,3.66,0
C04478,2023-07-24,Mid Value,5,650.69,3.44,0
C04479,2024-02-01,Mid Value,3,400.17,4.21,0
C04480,2023-08-18,Low Value,1,55.44,3.26,0
C04481,2023-01-09,Mid Value,3,473.73,4.61,0
C04482,2023-03-10,Low Value,1,49.63,2.22,0
C04483,2024-12-10,Mid Value,5,748.27,3.7,0
C04484,2023-05-14,High Value,12,2813.55,3.81,0
C04485,2023-01-01,Low Value,1,40.06,3.22,0
C04486,2023-12-29,Low Value,1,49.34,3.64,0
C04487,2023-08-11,Low Value,2,99.29,3.13,0
C04488,2024-09-07,Mid Value,5,433.4,3.97,0
C04489,2023-02-11,Low Value,1,52.42,3.69,0
C04490,2023-07-13,Low Value,3,152.35,3.81,1
C04491,2024-05-22,Low Value,5,170.49,3.13,1
C04492,2024-04-02,Mid Value,6,749.58,3.18,1
C04493,2023-03-30,Low Value,1,37.48,2.4,1
C04494,2024-12-20,Low Value,5,164.2,4.59,0
C04495,2023-12-28,High Value,3,1019.64,3.33,0
C04496,2023-01-30,Low Value,2,125.17,4.15,1
C04497,2023-01-23,Mid Value,2,208.91,4.04,0
C04498,2024-09-29,Mid Value,3,391.52,4.31,0
C04499,2024-01-16,High Value,7,2958.07,4.1,0
C04500,2024-11-11,Mid Value,5,367.9,4.24,0
C04501,2024-05-29,Mid Value,6,898.17,4.27,0
C04502,2024-09-23,Mid Value,6,790.7,3.94,0
C04503,2024-10-16,Mid Value,5,581.16,3.85,0
C04504,2023-11-01,Low Value,3,166.24,2.5,1
C04505,2023-04-13,High Value,6,2320.31,3.93,0
C04506,2023-09-12,Low Value,1,63.99,2.1,1
C04507,2024-10-24,Low Value,5,248.79,4.31,0
C04508,2024-09-28,Mid Value,3,404.86,4.5,1
C04509,2024-11-24,Low Value,1,59.08,2.64,0
C04510,2024-09-25,Low Value,4,315.52,4.52,1
C04511,2023-11-23,High Value,4,1552.45,4.62,0
C04512,2024-10-01,Mid Value,3,285.79,3.05,0
C04513,2024-01-07,Mid Value,2,224.61,3.17,0
C04514,2023-11-17,Low Value,4,226.18,3.51,0
C04515,2023-01-23,Mid Value,2,207.97,3.72,0
C04516,2023-03-19,Low Value,3,185.36,3.48,0
C04517,2023-10-21,Low Value,4,305.38,3.52,1
C04518,2023-03-13,Mid Value,3,372.84,3.19,1
C04519,2024-06-01,Mid Value,3,457.24,4.35,0
C04520,2024-03-12,Low Value,2,72.29,2.51,0
C04521,2023-12-23,Mid Value,2,226.79,4.64,0
C04522,2023-10-03,Mid Value,6,524.5,3.88,0
C04523,2024-06-27,Low Value,5,272.38,4.26,0
C04524,2023-06-23,Mid Value,3,234.55,3.91,0
C04525,2023-08-29,Low Value,2,91.35,3.78,0
C04526,2023-08-21,Mid Value,1,117.09,4.99,0
C04527,2024-03-10,Low Value,2,89.26,3.55,0
C04528,2023-08-07,Low Value,2,108.71,3.31,0
C04529,2023-11-10,Mid Value,8,824.92,3.97,0
C04530,2023-01-25,Low Value,3,223.31,3.46,0
C04531,2023-08-27,Mid Value,5,454.97,4.05,0
C04532,2023-08-30,Low Value,2,88.54,3.3,0
C04533,2023-04-18,High Value,7,3003.64,4.01,0
C04534,2024-05-29,Low Value,3,123.1,2.79,0
C04535,2024-09-26,High Value,5,1662.04,4.47,0
C04536,2024-07-01,Mid Value,3,345.74,3.61,0
C04537,2024-12-14,Mid Value,10,1386.12,3.7,0
C04538,2023-10-07,Mid Value,4,510.07,4.27,0
C04539,2023-06-01,Mid Value,7,381.91,4.52,0
C04540,2024-12-23,Mid Value,4,493.19,4.68,1
C04541,2024-08-27,Mid Value,2,239.24,3.6,1
C04542,2024-04-19,Mid Value,4,487.12,3.23,0
C04543,2023-08-12,Low Value,4,270.97,4.12,1
C04544,2024-08-12,Low Value,1,39.69,3.83,1
C04545,2024-05-22,Low Value,2,97.27,3.71,0
C04546,2024-07-09,Low Value,2,97.85,3.85,0
C04547,2024-05-14,Mid Value,3,388.89,3.14,1
C04548,2024-05-20,Mid Value,7,927.4,3.86,0
C04549,2024-11-15,Low Value,4,208.2,3.92,0
C04550,2023-07-03,Low Value,1,54.24,3.48,0
C04551,2024-12-07,High Value,3,1059.5,3.37,0
C04552,2023-01-19,Mid Value,2,272.19,3.79,1
C04553,2023-02-08,Mid Value,4,447.44,2.87,0
C04554,2024-07-20,Low Value,1,54.8,3.36,0
C04555,2023-09-03,Low Value,5,206.07,3.97,0
C04556,2023-01-28,Low Value,1,39.27,2.97,0
C04557,2023-11-20,Low Value,1,40.47,2.63,0
C04558,2024-12-09,Mid Value,5,589.87,3.69,0
C04559,2024-11-28,Low Value,2,128.0,3.18,0
C04560,2024-10-28,Mid Value,3,480.82,4.24,0
C04561,2024-04-28,Low Value,4,184.14,3.3,1
C04562,2024-03-18,Low Value,5,314.79,2.26,0
C04563,2023-08-01,Low Value,2,121.87,3.27,0
C04564,2024-12-07,Low Value,1,52.83,2.53,0
C04565,2024-08-20,Low Value,1,44.07,3.29,0
C04566,2024-04-25,Low Value,1,56.15,3.27,0
C04567,2024-02-15,Low Value,3,186.17,3.78,0
C04568,2024-09-08,Low Value,2,106.96,3.12,0
C04569,2024-04-30,Mid Value,4,560.86,4.01,0
C04570,2023-06-16,Mid Value,2,219.84,4.45,0
C04571,2024-12-17,Mid Value,3,263.83,4.63,0
C04572,2024-04-07,Mid Value,3,341.81,3.47,0
C04573,2023-04-04,High Value,5,1580.9,3.55,1
C04574,2023-02-03,Mid Value,2,270.86,3.04,0
C04575,2024-01-04,Low Value,2,87.21,3.94,0
C04576,2023-01-27,Low Value,1,60.52,2.98,1
C04577,2023-09-15,Mid Value,3,294.44,4.17,0
C04578,2023-12-07,Low Value,2,81.56,3.46,0
C04579,2023-08-27,Mid Value,1,117.99,5.0,0
C04580,2024-11-27,Low Value,4,227.81,2.19,0
C04581,2024-11-01,Low Value,2,132.96,3.36,0
C04582,2024-08-13,Low Value,3,212.88,4.31,0
C04583,2024-11-15,Low Value,1,64.68,3.37,0
C04584,2023-12-15,High Value,6,2268.36,4.0,0
C04585,2023-08-05,Mid Value,2,310.97,3.75,0
C04586,2024-06-15,Low Value,1,48.25,4.03,0
C04587,2024-03-09,Mid Value,7,647.4,3.74,0
C04588,2023-03-30,Low Value,1,56.57,3.58,0
C04589,2024-04-25,Low Value,1,42.5,3.47,0
C04590,2024-12-15,Mid Value,6,622.87,2.86,0
C04591,2023-05-10,Mid Value,5,550.15,4.05,0
C04592,2023-11-30,Low Value,1,58.14,2.68,0
C04593,2023-08-16,High Value,7,2264.46,2.84,1
C04594,2023-02-14,Low Value,7,410.13,3.23,0
C04595,2023-05-24,Low Value,1,36.48,4.19,0
C04596,2023-03-02,High Value,4,1647.62,4.2,0
C04597,2023-10-02,Low Value,1,27.03,3.61,0
C04598,2023-03-18,Low Value,3,110.81,3.37,1
C04599,2024-09-27,High Value,6,1962.09,4.91,0
C04600,2024-03-02,Mid Value,3,334.31,4.7,0
C04601,2024-11-11,High Value,3,1106.86,4.32,0
C04602,2023-07-19,Low Value,1,53.03,3.19,1
C04603,2024-10-24,Low Value,1,56.21,2.9,0
C04604,2024-07-06,Mid Value,2,224.32,4.34,0
C04605,2024-06-07,Low Value,4,121.61,5.0,0
C04606,2024-04-23,Mid Value,5,634.72,4.0,0
C04607,2023-11-21,Mid Value,6,657.74,4.07,0
C04608,2023-10-25,Mid Value,6,733.84,4.15,0
C04609,2023-10-29,Low Value,5,223.71,2.77,0
C04610,2024-09-06,Low Value,2,133.24,2.76,0
C04611,2023-07-04,High Value,8,3096.76,4.36,0
C04612,2023-10-05,High Value,6,1912.23,4.08,0
C04613,2023-02-10,Low Value,2,107.06,4.64,0
C04614,2024-07-18,Mid Value,3,423.68,4.09,0
C04615,2024-12-14,Mid Value,3,294.95,4.58,0
C04616,2023-07-16,Mid Value,7,1014.62,3.74,0
C04617,2024-11-09,Low Value,1,62.41,3.64,1
C04618,2023-06-23,Mid Value,2,298.04,3.74,0
C04619,2024-03-14,Mid Value,4,427.24,4.54,0
C04620,2024-02-13,Mid Value,3,360.33,4.81,0
C04621,2024-01-14,Low Value,1,58.81,4.35,0
C04622,2024-08-09,Mid Value,7,827.8,4.3,1
C04623,2023-03-13,Low Value,6,276.47,3.42,0
C04624,2024-06-05,Mid Value,2,226.51,3.9,1
C04625,2023-04-17,Mid Value,3,306.8,3.76,0
C04626,2024-09-08,Mid Value,4,575.48,3.87,0
C04627,2024-10-27,Mid Value,2,191.19,3.78,0
C04628,2023-04-22,Low Value,1,40.28,3.91,1
C04629,2024-03-28,Low Value,3,136.78,3.3,1
C04630,2023-12-13,Mid Value,2,237.75,4.47,0
C04631,2023-06-01,Mid Value,2,290.89,2.98,0
C04632,2023-10-21,Low Value,3,183.17,2.29,0
C04633,2023-12-09,Mid Value,4,377.38,4.45,0
C04634,2024-06-12,Low Value,3,156.12,2.38,1
C04635,2023-10-22,Mid Value,3,482.65,5.0,1
C04636,2024-05-29,Mid Value,1,97.14,3.91,0
C04637,2024-04-06,Mid Value,3,321.2,3.64,0
C04638,2024-06-14,Low Value,6,387.03,3.03,0
C04639,2023-04-10,Low Value,1,29.21,2.81,0
C04640,2023-03-07,Low Value,4,175.9,3.25,1
C04641,2024-09-18,Mid Value,2,229.6,3.86,0
C04642,2023-03-12,High Value,6,1905.1,3.79,0
C04643,2024-03-28,Mid Value,2,245.96,3.31,0
C04644,2024-05-01,Low Value,2,105.7,2.4,0
C04645,2023-10-21,Low Value,3,177.52,3.73,0
C04646,2024-07-16,Mid Value,3,415.88,4.25,0
C04647,2024-06-27,Low Value,1,60.4,3.58,0
C04648,2023-05-17,Mid Value,5,640.96,4.2,0
C04649,2024-03-05,Mid Value,3,397.75,2.63,0
C04650,2024-05-31,Low Value,1,59.96,3.22,0
C04651,2023-11-23,Mid Value,4,487.33,4.59,0
C04652,2023-04-14,High Value,4,1877.26,4.2,0
C04653,2024-04-17,Mid Value,2,194.92,4.94,0
C04654,2023-03-27,Mid Value,3,310.99,3.56,0
C04655,2023-12-23,Mid Value,8,973.73,4.59,0
C04656,2023-01-06,Mid Value,2,140.3,4.1,0
C04657,2024-06-21,Low Value,3,140.0,2.32,0
C04658,2023-05-13,Low Value,1,37.67,3.83,0
C04659,2023-05-12,Mid Value,3,357.66,4.35,1
C04660,2024-12-24,Mid Value,3,512.21,3.92,0
C04661,2024-02-26,High Value,2,504.19,3.82,0
C04662,2023-06-18,Mid Value,2,269.49,4.5,0
C04663,2024-03-28,Low Value,1,50.49,3.7,0
C04664,2023-04-05,Low Value,4,178.22,3.87,1
C04665,2024-11-29,Mid Value,4,436.39,5.0,0
C04666,2023-03-09,High Value,6,2385.07,5.0,0
C04667,2024-10-24,Mid Value,4,491.07,4.2,0
C04668,2024-10-18,Mid Value,5,587.61,4.25,0
C04669,2023-12-26,Low Value,2,109.71,4.1,0
C04670,2024-11-17,Mid Value,3,280.03,5.0,0
C04671,2023-07-26,Mid Value,5,413.37,3.81,0
C04672,2024-07-30,Mid Value,2,283.26,4.08,0
C04673,2024-04-05,Low Value,1,38.29,3.4,0
C04674,2024-05-04,Low Value,2,96.14,2.46,0
C04675,2023-10-31,High Value,6,2172.34,3.98,0
C04676,2024-04-15,Mid Value,5,477.62,3.16,0
C04677,2023-03-31,Mid Value,3,417.65,4.02,0
C04678,2024-10-31,Low Value,1,57.53,3.01,0
C04679,2024-08-15,Low Value,2,66.66,2.82,1
C04680,2023-10-25,Low Value,2,88.3,3.65,0
C04681,2024-03-21,Mid Value,2,201.21,4.53,1
C04682,2023-10-04,Low Value,3,86.57,2.41,0
C04683,2023-09-09,High Value,6,2128.96,4.38,0
C04684,2024-03-31,High Value,5,2356.72,4.4,0
C04685,2023-05-27,Mid Value,4,483.52,3.01,0
C04686,2023-08-02,Low Value,2,83.58,3.61,0
C04687,2024-03-01,Low Value,3,150.52,3.03,0
C04688,2024-08-16,Low Value,3,170.62,4.22,0
C04689,2024-05-16,Low Value,2,112.98,3.24,1
C04690,2024-04-26,Low Value,1,61.18,3.22,0
C04691,2023-10-22,High Value,4,1628.27,2.67,0
C04692,2023-01-04,Low Value,3,169.07,3.21,0
C04693,2023-09-08,Low Value,1,23.58,4.08,0
C04694,2024-07-23,Low Value,1,35.4,3.51,1
C04695,2024-04-17,Low Value,2,88.33,4.71,0
C04696,2023-07-29,Low Value,1,45.83,4.06,1
C04697,2023-12-11,Mid Value,6,578.4,3.27,0
C04698,2023-08-23,Low Value,2,61.05,3.59,0
C04699,2023-06-08,Low Value,1,53.23,3.86,0
C04700,2023-02-27,Low Value,2,88.73,3.66,0
C04701,2024-08-09,High Value,3,1029.96,3.42,0
C04702,2023-01-20,Low Value,2,81.26,3.74,1
C04703,2024-02-03,Mid Value,4,710.39,2.7,0
C04704,2024-03-04,Low Value,2,90.95,2.86,0
C04705,2024-09-01,High Value,3,1022.22,4.82,1
C04706,2024-09-12,Low Value,2,132.63,2.07,1
C04707,2023-09-22,Low Value,3,214.34,4.19,0
C04708,2023-10-07,Mid Value,3,419.93,3.86,0
C04709,2024-04-18,High Value,7,2274.04,4.06,0
C04710,2024-08-17,Mid Value,3,350.05,2.8,0
C04711,2023-01-17,Low Value,1,45.35,3.45,0
C04712,2023-02-15,High Value,8,2818.11,3.18,0
C04713,2024-05-29,Low Value,5,309.22,2.63,0
C04714,2023-01-04,Mid Value,7,983.2,3.53,0
C04715,2024-02-18,Low Value,2,105.33,3.36,0
C04716,2023-04-22,Low Value,3,141.97,4.18,0
C04717,2023-04-09,Mid Value,3,451.6,4.19,1
C04718,2024-11-11,Low Value,7,246.6,4.1,0
C04719,2024-05-11,Mid Value,9,832.17,3.76,0
C04720,2024-05-25,Low Value,3,140.93,4.07,0
